Region,TL,TR,reporting_date,sCh,cCh,deaths,CFR
East,2017-10-23,2017-10-29,2017-10-29,60,0,0,0.0
East,2017-10-30,2017-11-05,2017-11-05,37,17,0,0.0
East,2017-11-06,2017-11-12,2017-11-12,0,0,0,0.0
East,2017-11-13,2017-11-19,2017-11-19,0,0,0,0.0
East,2017-11-20,2017-11-26,2017-11-26,31,9,0,0.0
East,2017-11-27,2017-12-03,2017-12-03,0,0,0,0.0
East,2017-12-04,2017-12-10,2017-12-10,40,22,0,0.0
East,2017-12-11,2017-12-17,2017-12-17,0,0,0,0.0
East,2017-12-18,2017-12-24,2017-12-24,130,51,1,1.9607843137254901
East,2017-12-25,2017-12-31,2017-12-31,0,0,0,0.0
East,2018-01-01,2018-01-07,2018-01-07,8,5,0,0.0
East,2018-01-01,2018-12-30,2018-12-30,51,21,0,0.0
East,2018-01-08,2018-01-14,2018-01-14,36,15,0,0.0
East,2018-01-15,2018-01-21,2018-01-21,0,0,0,0.0
East,2018-01-22,2018-01-28,2018-01-28,0,0,0,0.0
East,2018-01-29,2018-02-04,2018-02-04,30,12,0,0.0
East,2018-02-05,2018-02-11,2018-02-11,31,12,0,0.0
East,2018-02-12,2018-02-18,2018-02-18,29,6,0,0.0
East,2018-02-19,2018-02-25,2018-02-25,44,12,0,0.0
East,2018-02-26,2018-03-04,2018-03-04,0,0,0,0.0
East,2018-03-05,2018-03-11,2018-03-11,34,17,0,0.0
East,2018-03-12,2018-03-18,2018-03-18,155,50,0,0.0
East,2018-03-19,2018-03-25,2018-03-25,0,0,0,0.0
East,2018-03-26,2018-04-01,2018-04-01,75,33,0,0.0
East,2018-04-02,2018-04-08,2018-04-08,120,6,0,0.0
East,2018-04-09,2018-04-15,2018-04-15,38,20,0,0.0
East,2018-04-16,2018-04-22,2018-04-22,47,23,0,0.0
East,2018-04-23,2018-04-29,2018-04-29,61,35,0,0.0
East,2018-04-30,2018-05-06,2018-05-06,111,62,1,1.6129032258064515
East,2018-05-07,2018-05-13,2018-05-13,282,84,3,3.571428571428571
East,2018-05-14,2018-05-20,2018-05-20,205,78,1,1.282051282051282
East,2018-05-21,2018-05-27,2018-05-27,92,35,0,0.0
East,2018-05-28,2018-06-03,2018-06-03,84,18,0,0.0
East,2018-06-04,2018-06-10,2018-06-10,0,0,0,0.0
East,2018-06-11,2018-06-17,2018-06-17,36,0,0,0.0
East,2018-06-18,2018-06-24,2018-06-24,96,52,3,5.769230769230769
East,2018-06-25,2018-07-01,2018-07-01,364,117,4,3.418803418803419
East,2018-07-02,2018-07-08,2018-07-08,255,169,4,2.366863905325444
East,2018-07-09,2018-07-15,2018-07-15,236,0,0,0.0
East,2018-07-16,2018-07-22,2018-07-22,0,0,0,0.0
East,2018-07-23,2018-07-29,2018-07-29,255,100,2,2.0
East,2018-07-30,2018-08-05,2018-08-05,50,0,0,0.0
East,2018-08-06,2018-08-12,2018-08-12,87,36,0,0.0
East,2018-08-13,2018-08-19,2018-08-19,0,0,0,0.0
East,2018-08-20,2018-08-26,2018-08-26,230,145,1,0.6896551724137931
East,2018-08-27,2018-09-02,2018-09-02,91,53,1,1.8867924528301887
East,2018-09-03,2018-09-09,2018-09-09,117,46,1,2.1739130434782608
East,2018-09-10,2018-09-16,2018-09-16,84,56,0,0.0
East,2018-09-17,2018-09-23,2018-09-23,64,38,1,2.631578947368421
East,2018-09-24,2018-09-30,2018-09-30,0,0,0,0.0
East,2018-10-01,2018-10-07,2018-10-07,36,15,0,0.0
East,2018-10-08,2018-10-14,2018-10-14,77,23,1,4.3478260869565215
East,2018-10-15,2018-10-21,2018-10-21,5,0,0,0.0
East,2018-10-22,2018-10-28,2018-10-28,130,19,0,0.0
East,2018-10-29,2018-11-04,2018-11-04,10,0,0,0.0
East,2018-11-05,2018-11-11,2018-11-11,0,0,0,0.0
East,2018-11-12,2018-11-18,2018-11-18,59,25,0,0.0
East,2018-11-19,2018-11-25,2018-11-25,120,16,0,0.0
East,2018-11-26,2018-12-02,2018-12-02,0,0,0,0.0
East,2018-12-10,2018-12-16,2018-12-16,0,0,0,0.0
East,2018-12-17,2018-12-23,2018-12-23,44,18,0,0.0
East,2018-12-24,2018-12-30,2018-12-30,0,0,0,0.0
East,2018-12-31,2019-01-06,2019-01-06,0,0,0,0.0
East,2018-12-31,2019-12-29,2019-12-29,12,0,0,0.0
East,2019-01-07,2019-01-13,2019-01-13,0,0,0,0.0
East,2019-01-14,2019-01-20,2019-01-20,14,4,0,0.0
East,2019-01-21,2019-01-27,2019-01-27,0,0,0,0.0
East,2019-01-28,2019-02-03,2019-02-03,75,35,0,0.0
East,2019-02-04,2019-02-10,2019-02-10,43,0,0,0.0
East,2019-02-11,2019-02-17,2019-02-17,13,0,0,0.0
East,2019-02-18,2019-02-24,2019-02-24,0,0,0,0.0
East,2019-02-25,2019-03-03,2019-03-03,40,18,0,0.0
East,2019-03-04,2019-03-10,2019-03-10,30,0,0,0.0
East,2019-03-11,2019-03-17,2019-03-17,0,0,0,0.0
East,2019-03-18,2019-03-24,2019-03-24,0,0,0,0.0
East,2019-05-13,2019-05-19,2019-05-19,33,9,0,0.0
Far North,2010-01-04,2010-01-10,2010-01-10,186,43,0,0.0
Far North,2010-01-11,2010-01-17,2010-01-17,62,31,0,0.0
Far North,2010-01-18,2010-01-24,2010-01-24,73,35,0,0.0
Far North,2010-01-25,2010-01-31,2010-01-31,0,0,0,0.0
Far North,2010-02-01,2010-02-07,2010-02-07,49,4,0,0.0
Far North,2010-02-08,2010-02-14,2010-02-14,57,31,0,0.0
Far North,2010-02-15,2010-02-21,2010-02-21,111,25,1,4.0
Far North,2010-02-22,2010-02-28,2010-02-28,138,34,1,2.941176470588235
Far North,2010-03-01,2010-03-07,2010-03-07,98,30,0,0.0
Far North,2010-03-08,2010-03-14,2010-03-14,127,29,0,0.0
Far North,2010-03-15,2010-03-21,2010-03-21,373,163,8,4.9079754601226995
Far North,2010-03-22,2010-03-28,2010-03-28,92,24,0,0.0
Far North,2010-03-29,2010-04-04,2010-04-04,100,25,1,4.0
Far North,2010-04-05,2010-04-11,2010-04-11,92,26,0,0.0
Far North,2010-04-12,2010-04-18,2010-04-18,287,140,2,1.4285714285714286
Far North,2010-04-19,2010-04-25,2010-04-25,189,26,1,3.8461538461538463
Far North,2010-04-26,2010-05-02,2010-05-02,620,25,0,0.0
Far North,2010-05-03,2010-05-09,2010-05-09,211,78,2,2.564102564102564
Far North,2010-05-10,2010-05-16,2010-05-16,280,92,2,2.1739130434782608
Far North,2010-05-17,2010-05-23,2010-05-23,335,41,0,0.0
Far North,2010-05-24,2010-05-30,2010-05-30,503,119,6,5.042016806722689
Far North,2010-05-31,2010-06-06,2010-06-06,565,256,8,3.125
Far North,2010-06-07,2010-06-13,2010-06-13,402,243,8,3.292181069958848
Far North,2010-06-14,2010-06-20,2010-06-20,218,82,3,3.6585365853658534
Far North,2010-06-21,2010-06-27,2010-06-27,476,212,5,2.358490566037736
Far North,2010-06-28,2010-07-04,2010-07-04,464,203,8,3.9408866995073892
Far North,2010-07-05,2010-07-11,2010-07-11,664,221,8,3.619909502262444
Far North,2010-07-12,2010-07-18,2010-07-18,1164,460,11,2.391304347826087
Far North,2010-07-19,2010-07-25,2010-07-25,1142,353,12,3.39943342776204
Far North,2010-07-26,2010-08-01,2010-08-01,651,104,3,2.8846153846153846
Far North,2010-08-02,2010-08-08,2010-08-08,1310,360,23,6.388888888888888
Far North,2010-08-09,2010-08-15,2010-08-15,1364,366,15,4.098360655737705
Far North,2010-08-16,2010-08-22,2010-08-22,1413,444,25,5.63063063063063
Far North,2010-08-23,2010-08-29,2010-08-29,1302,425,24,5.647058823529412
Far North,2010-08-30,2010-09-05,2010-09-05,1224,451,20,4.434589800443459
Far North,2010-09-06,2010-09-12,2010-09-12,1167,454,24,5.286343612334802
Far North,2010-09-13,2010-09-19,2010-09-19,1434,537,16,2.97951582867784
Far North,2010-09-20,2010-09-26,2010-09-26,1032,366,10,2.73224043715847
Far North,2010-09-27,2010-10-03,2010-10-03,1294,481,13,2.7027027027027026
Far North,2010-10-04,2010-10-10,2010-10-10,1276,292,10,3.4246575342465753
Far North,2010-10-11,2010-10-17,2010-10-17,667,281,12,4.270462633451958
Far North,2010-10-18,2010-10-24,2010-10-24,1041,515,10,1.9417475728155338
Far North,2010-10-25,2010-10-31,2010-10-31,891,417,9,2.158273381294964
Far North,2010-11-01,2010-11-07,2010-11-07,521,101,4,3.9603960396039604
Far North,2010-11-08,2010-11-14,2010-11-14,428,160,3,1.875
Far North,2010-11-15,2010-11-21,2010-11-21,388,114,3,2.631578947368421
Far North,2010-11-22,2010-11-28,2010-11-28,457,182,4,2.197802197802198
Far North,2010-11-29,2010-12-05,2010-12-05,229,72,2,2.7777777777777777
Far North,2010-12-06,2010-12-12,2010-12-12,236,75,2,2.666666666666667
Far North,2010-12-13,2010-12-19,2010-12-19,119,44,0,0.0
Far North,2010-12-20,2010-12-26,2010-12-26,149,21,0,0.0
Far North,2010-12-27,2011-01-02,2011-01-02,119,2,0,0.0
Far North,2011-01-01,2011-09-22,2011-09-22,4086,1532,86,5.613577023498695
Far North,2011-01-03,2011-01-09,2011-01-09,117,57,1,1.7543859649122806
Far North,2011-01-10,2011-01-16,2011-01-16,105,22,0,0.0
Far North,2011-01-17,2011-01-23,2011-01-23,118,37,1,2.7027027027027026
Far North,2011-01-24,2011-01-30,2011-01-30,4,1,0,0.0
Far North,2011-01-31,2011-02-06,2011-02-06,473,181,3,1.6574585635359116
Far North,2011-02-07,2011-02-13,2011-02-13,0,0,0,0.0
Far North,2011-02-14,2011-02-20,2011-02-20,177,56,2,3.571428571428571
Far North,2011-02-21,2011-02-27,2011-02-27,226,67,2,2.9850746268656714
Far North,2011-02-28,2011-03-06,2011-03-06,100,38,1,2.631578947368421
Far North,2011-03-07,2011-03-13,2011-03-13,194,0,0,0.0
Far North,2011-03-14,2011-03-20,2011-03-20,230,141,3,2.127659574468085
Far North,2011-03-21,2011-03-27,2011-03-27,212,93,1,1.0752688172043012
Far North,2011-03-28,2011-04-03,2011-04-03,225,70,1,1.4285714285714286
Far North,2011-04-04,2011-04-10,2011-04-10,281,57,1,1.7543859649122806
Far North,2011-04-11,2011-04-17,2011-04-17,119,46,0,0.0
Far North,2011-04-18,2011-04-24,2011-04-24,227,0,0,0.0
Far North,2011-04-25,2011-05-01,2011-05-01,118,0,0,0.0
Far North,2011-05-02,2011-05-08,2011-05-08,279,122,4,3.278688524590164
Far North,2011-05-09,2011-05-15,2011-05-15,473,192,4,2.083333333333333
Far North,2011-05-16,2011-05-22,2011-05-22,482,194,4,2.0618556701030926
Far North,2011-05-23,2011-05-29,2011-05-29,496,71,1,1.4084507042253522
Far North,2011-05-30,2011-06-05,2011-06-05,409,142,2,1.4084507042253522
Far North,2011-06-06,2011-06-12,2011-06-12,451,96,1,1.0416666666666665
Far North,2011-06-13,2011-06-19,2011-06-19,244,38,2,5.263157894736842
Far North,2011-06-20,2011-06-26,2011-06-26,625,251,5,1.9920318725099602
Far North,2011-06-27,2011-07-03,2011-07-03,873,221,6,2.7149321266968327
Far North,2011-07-04,2011-07-10,2011-07-10,770,272,7,2.5735294117647056
Far North,2011-07-11,2011-07-17,2011-07-17,1112,168,7,4.166666666666666
Far North,2011-07-18,2011-07-24,2011-07-24,575,156,5,3.205128205128205
Far North,2011-07-25,2011-07-31,2011-07-31,650,236,7,2.9661016949152543
Far North,2011-08-01,2011-08-07,2011-08-07,1012,364,15,4.1208791208791204
Far North,2011-08-08,2011-08-14,2011-08-14,1545,695,16,2.302158273381295
Far North,2011-08-15,2011-08-21,2011-08-21,1053,381,7,1.837270341207349
Far North,2011-08-22,2011-08-28,2011-08-28,1539,437,9,2.059496567505721
Far North,2011-08-29,2011-09-04,2011-09-04,1138,227,8,3.524229074889868
Far North,2011-09-05,2011-09-11,2011-09-11,1497,531,10,1.8832391713747645
Far North,2011-09-12,2011-09-18,2011-09-18,1440,577,14,2.4263431542461005
Far North,2011-09-19,2011-09-25,2011-09-25,843,300,10,3.3333333333333335
Far North,2011-09-26,2011-10-02,2011-10-02,746,283,8,2.8268551236749118
Far North,2011-10-03,2011-10-09,2011-10-09,664,212,4,1.8867924528301887
Far North,2011-10-10,2011-10-16,2011-10-16,750,245,5,2.0408163265306123
Far North,2011-10-17,2011-10-23,2011-10-23,451,129,2,1.550387596899225
Far North,2011-10-24,2011-10-30,2011-10-30,244,95,2,2.1052631578947367
Far North,2011-10-31,2011-11-06,2011-11-06,297,90,2,2.2222222222222223
Far North,2011-11-07,2011-11-13,2011-11-13,320,100,1,1.0
Far North,2011-11-14,2011-11-20,2011-11-20,162,43,0,0.0
Far North,2011-11-21,2011-11-27,2011-11-27,67,35,0,0.0
Far North,2011-11-28,2011-12-04,2011-12-04,22,0,0,0.0
Far North,2011-12-05,2011-12-11,2011-12-11,208,84,1,1.1904761904761905
Far North,2011-12-12,2011-12-18,2011-12-18,65,23,0,0.0
Far North,2011-12-19,2011-12-25,2011-12-25,49,0,0,0.0
Far North,2011-12-26,2012-01-01,2012-01-01,78,23,0,0.0
Far North,2012-01-02,2012-01-08,2012-01-08,0,0,0,0.0
Far North,2012-01-09,2012-01-15,2012-01-15,0,0,0,0.0
Far North,2012-01-16,2012-01-22,2012-01-22,328,86,2,2.3255813953488373
Far North,2012-01-23,2012-01-29,2012-01-29,70,28,1,3.571428571428571
Far North,2012-01-30,2012-02-05,2012-02-05,234,18,0,0.0
Far North,2012-02-06,2012-02-12,2012-02-12,44,21,0,0.0
Far North,2012-02-13,2012-02-19,2012-02-19,121,62,0,0.0
Far North,2012-02-20,2012-02-26,2012-02-26,124,9,0,0.0
Far North,2012-02-27,2012-03-04,2012-03-04,0,0,0,0.0
Far North,2012-03-05,2012-03-11,2012-03-11,66,13,0,0.0
Far North,2012-03-12,2012-03-18,2012-03-18,227,32,0,0.0
Far North,2012-03-19,2012-03-25,2012-03-25,0,0,0,0.0
Far North,2012-03-26,2012-04-01,2012-04-01,147,20,0,0.0
Far North,2012-04-02,2012-04-08,2012-04-08,121,59,1,1.694915254237288
Far North,2012-04-09,2012-04-15,2012-04-15,170,61,1,1.639344262295082
Far North,2012-04-16,2012-04-22,2012-04-22,237,69,1,1.4492753623188406
Far North,2012-04-23,2012-04-29,2012-04-29,28,10,0,0.0
Far North,2012-04-30,2012-05-06,2012-05-06,118,29,1,3.4482758620689653
Far North,2012-05-07,2012-05-13,2012-05-13,195,69,1,1.4492753623188406
Far North,2012-05-14,2012-05-20,2012-05-20,63,37,0,0.0
Far North,2012-05-21,2012-05-27,2012-05-27,286,90,2,2.2222222222222223
Far North,2012-05-28,2012-06-03,2012-06-03,299,68,0,0.0
Far North,2012-06-04,2012-06-10,2012-06-10,349,122,1,0.819672131147541
Far North,2012-06-11,2012-06-17,2012-06-17,223,131,3,2.2900763358778624
Far North,2012-06-18,2012-06-24,2012-06-24,79,34,1,2.941176470588235
Far North,2012-06-25,2012-07-01,2012-07-01,267,153,6,3.9215686274509802
Far North,2012-07-02,2012-07-08,2012-07-08,326,134,2,1.4925373134328357
Far North,2012-07-09,2012-07-15,2012-07-15,219,107,2,1.8691588785046727
Far North,2012-07-16,2012-07-22,2012-07-22,164,48,1,2.083333333333333
Far North,2012-07-23,2012-07-29,2012-07-29,231,43,1,2.3255813953488373
Far North,2012-07-30,2012-08-05,2012-08-05,271,108,1,0.9259259259259258
Far North,2012-08-06,2012-08-12,2012-08-12,132,85,2,2.3529411764705883
Far North,2012-08-13,2012-08-19,2012-08-19,325,132,3,2.272727272727273
Far North,2012-08-20,2012-08-26,2012-08-26,283,76,2,2.631578947368421
Far North,2012-08-27,2012-09-02,2012-09-02,187,0,0,0.0
Far North,2012-09-03,2012-09-09,2012-09-09,106,31,0,0.0
Far North,2012-09-10,2012-09-16,2012-09-16,442,76,2,2.631578947368421
Far North,2012-09-17,2012-09-23,2012-09-23,160,42,0,0.0
Far North,2012-09-24,2012-09-30,2012-09-30,146,15,0,0.0
Far North,2012-10-01,2012-10-07,2012-10-07,525,125,3,2.4
Far North,2012-10-08,2012-10-14,2012-10-14,294,19,0,0.0
Far North,2012-10-15,2012-10-21,2012-10-21,275,86,1,1.1627906976744187
Far North,2012-10-22,2012-10-28,2012-10-28,205,11,0,0.0
Far North,2012-10-29,2012-11-04,2012-11-04,336,153,2,1.3071895424836601
Far North,2012-11-05,2012-11-11,2012-11-11,43,12,0,0.0
Far North,2012-11-12,2012-11-18,2012-11-18,66,15,1,6.666666666666667
Far North,2012-11-19,2012-11-25,2012-11-25,190,84,0,0.0
Far North,2012-11-26,2012-12-02,2012-12-02,78,15,0,0.0
Far North,2012-12-03,2012-12-09,2012-12-09,117,55,0,0.0
Far North,2012-12-10,2012-12-16,2012-12-16,76,41,0,0.0
Far North,2012-12-17,2012-12-23,2012-12-23,70,0,0,0.0
Far North,2012-12-24,2012-12-30,2012-12-30,68,25,0,0.0
Far North,2012-12-31,2013-01-06,2013-01-06,107,24,0,0.0
Far North,2013-01-07,2013-01-13,2013-01-13,0,0,0,0.0
Far North,2013-01-14,2013-01-20,2013-01-20,125,51,2,3.9215686274509802
Far North,2013-01-21,2013-01-27,2013-01-27,0,0,0,0.0
Far North,2013-01-28,2013-02-03,2013-02-03,116,9,0,0.0
Far North,2013-02-04,2013-02-10,2013-02-10,191,46,2,4.3478260869565215
Far North,2013-02-11,2013-02-17,2013-02-17,61,0,0,0.0
Far North,2013-02-18,2013-02-24,2013-02-24,31,20,0,0.0
Far North,2013-02-25,2013-03-03,2013-03-03,208,41,0,0.0
Far North,2013-03-04,2013-03-10,2013-03-10,177,43,1,2.3255813953488373
Far North,2013-03-11,2013-03-17,2013-03-17,109,20,0,0.0
Far North,2013-03-18,2013-03-24,2013-03-24,52,12,0,0.0
Far North,2013-03-25,2013-03-31,2013-03-31,78,25,1,4.0
Far North,2013-04-01,2013-04-07,2013-04-07,177,49,0,0.0
Far North,2013-04-08,2013-04-14,2013-04-14,284,130,2,1.5384615384615385
Far North,2013-04-15,2013-04-21,2013-04-21,195,50,1,2.0
Far North,2013-04-22,2013-04-28,2013-04-28,107,0,0,0.0
Far North,2013-04-29,2013-05-05,2013-05-05,151,49,1,2.0408163265306123
Far North,2013-05-06,2013-05-12,2013-05-12,435,59,1,1.694915254237288
Far North,2013-05-13,2013-05-19,2013-05-19,306,73,1,1.36986301369863
Far North,2013-05-20,2013-05-26,2013-05-26,307,44,1,2.272727272727273
Far North,2013-05-27,2013-06-02,2013-06-02,402,109,2,1.834862385321101
Far North,2013-06-03,2013-06-09,2013-06-09,60,31,1,3.225806451612903
Far North,2013-06-10,2013-06-16,2013-06-16,460,172,3,1.744186046511628
Far North,2013-06-17,2013-06-23,2013-06-23,195,70,1,1.4285714285714286
Far North,2013-06-24,2013-06-30,2013-06-30,307,78,2,2.564102564102564
Far North,2013-07-01,2013-07-07,2013-07-07,454,212,2,0.9433962264150944
Far North,2013-07-08,2013-07-14,2013-07-14,676,126,3,2.380952380952381
Far North,2013-07-15,2013-07-21,2013-07-21,285,14,0,0.0
Far North,2013-07-22,2013-07-28,2013-07-28,602,251,6,2.3904382470119523
Far North,2013-07-29,2013-08-04,2013-08-04,74,22,0,0.0
Far North,2013-08-05,2013-08-11,2013-08-11,47,13,0,0.0
Far North,2013-08-12,2013-08-18,2013-08-18,398,144,2,1.3888888888888888
Far North,2013-08-19,2013-08-25,2013-08-25,148,92,1,1.0869565217391304
Far North,2013-08-26,2013-09-01,2013-09-01,130,46,1,2.1739130434782608
Far North,2013-09-02,2013-09-08,2013-09-08,278,30,1,3.3333333333333335
Far North,2013-09-09,2013-09-15,2013-09-15,228,103,1,0.9708737864077669
Far North,2013-09-16,2013-09-22,2013-09-22,110,36,0,0.0
Far North,2013-09-23,2013-09-29,2013-09-29,147,84,0,0.0
Far North,2013-09-30,2013-10-06,2013-10-06,83,48,1,2.083333333333333
Far North,2013-10-07,2013-10-13,2013-10-13,197,59,3,5.084745762711865
Far North,2013-10-14,2013-10-20,2013-10-20,198,65,1,1.5384615384615385
Far North,2013-10-21,2013-10-27,2013-10-27,463,122,3,2.459016393442623
Far North,2013-10-28,2013-11-03,2013-11-03,0,0,0,0.0
Far North,2013-11-04,2013-11-10,2013-11-10,65,31,1,3.225806451612903
Far North,2013-11-11,2013-11-17,2013-11-17,75,41,1,2.4390243902439024
Far North,2013-11-18,2013-11-24,2013-11-24,313,113,1,0.8849557522123894
Far North,2013-11-25,2013-12-01,2013-12-01,158,35,0,0.0
Far North,2013-12-02,2013-12-08,2013-12-08,43,3,0,0.0
Far North,2013-12-09,2013-12-15,2013-12-15,89,39,1,2.564102564102564
Far North,2013-12-16,2013-12-22,2013-12-22,86,40,0,0.0
Far North,2013-12-23,2013-12-29,2013-12-29,57,15,0,0.0
Far North,2013-12-30,2014-01-05,2014-01-05,13,4,0,0.0
Far North,2014-01-06,2014-01-12,2014-01-12,0,0,0,0.0
Far North,2014-01-13,2014-01-19,2014-01-19,107,5,0,0.0
Far North,2014-01-20,2014-01-26,2014-01-26,21,13,0,0.0
Far North,2014-01-27,2014-02-02,2014-02-02,0,0,0,0.0
Far North,2014-02-03,2014-02-09,2014-02-09,102,32,0,0.0
Far North,2014-02-10,2014-02-16,2014-02-16,130,47,1,2.127659574468085
Far North,2014-02-17,2014-02-23,2014-02-23,215,114,1,0.8771929824561403
Far North,2014-02-24,2014-03-02,2014-03-02,139,59,1,1.694915254237288
Far North,2014-03-03,2014-03-09,2014-03-09,151,65,2,3.076923076923077
Far North,2014-03-10,2014-03-16,2014-03-16,17,0,0,0.0
Far North,2014-03-17,2014-03-23,2014-03-23,78,34,2,5.88235294117647
Far North,2014-03-24,2014-03-30,2014-03-30,16,5,0,0.0
Far North,2014-03-31,2014-04-06,2014-04-06,0,0,0,0.0
Far North,2014-04-07,2014-04-13,2014-04-13,115,42,1,2.380952380952381
Far North,2014-04-14,2014-04-20,2014-04-20,241,57,0,0.0
Far North,2014-04-21,2014-04-27,2014-04-27,160,59,1,1.694915254237288
Far North,2014-04-24,2014-07-24,2014-07-24,1692,104,5,4.807692307692308
Far North,2014-04-28,2014-05-04,2014-05-04,438,84,1,1.1904761904761905
Far North,2014-05-05,2014-05-11,2014-05-11,769,154,4,2.5974025974025974
Far North,2014-05-12,2014-05-18,2014-05-18,216,35,1,2.857142857142857
Far North,2014-05-19,2014-05-25,2014-05-25,415,201,3,1.4925373134328357
Far North,2014-05-26,2014-06-01,2014-06-01,524,154,3,1.948051948051948
Far North,2014-06-02,2014-06-08,2014-06-08,515,137,2,1.4598540145985401
Far North,2014-06-09,2014-06-15,2014-06-15,854,399,7,1.7543859649122806
Far North,2014-06-16,2014-06-22,2014-06-22,163,10,0,0.0
Far North,2014-06-23,2014-06-29,2014-06-29,490,130,1,0.7692307692307693
Far North,2014-06-30,2014-07-06,2014-07-06,873,246,9,3.6585365853658534
Far North,2014-07-07,2014-07-13,2014-07-13,941,355,11,3.0985915492957745
Far North,2014-07-14,2014-07-20,2014-07-20,283,8,0,0.0
Far North,2014-07-21,2014-07-27,2014-07-27,838,337,8,2.3738872403560833
Far North,2014-07-25,2014-08-12,2014-08-12,440,135,6,4.444444444444445
Far North,2014-07-28,2014-08-03,2014-08-03,701,297,9,3.0303030303030303
Far North,2014-08-04,2014-08-10,2014-08-10,1177,265,6,2.2641509433962264
Far North,2014-08-11,2014-08-17,2014-08-17,715,156,2,1.282051282051282
Far North,2014-08-18,2014-08-24,2014-08-24,578,164,4,2.4390243902439024
Far North,2014-08-25,2014-08-31,2014-08-31,1117,407,7,1.71990171990172
Far North,2014-09-01,2014-09-07,2014-09-07,747,252,4,1.5873015873015872
Far North,2014-09-08,2014-09-14,2014-09-14,424,52,2,3.8461538461538463
Far North,2014-09-15,2014-09-21,2014-09-21,422,141,6,4.25531914893617
Far North,2014-09-22,2014-09-28,2014-09-28,665,260,8,3.076923076923077
Far North,2014-09-29,2014-10-05,2014-10-05,1068,376,7,1.8617021276595744
Far North,2014-10-06,2014-10-12,2014-10-12,298,84,4,4.761904761904762
Far North,2014-10-13,2014-10-19,2014-10-19,673,333,10,3.003003003003003
Far North,2014-10-20,2014-10-26,2014-10-26,454,208,8,3.8461538461538463
Far North,2014-10-27,2014-11-02,2014-11-02,645,136,5,3.6764705882352944
Far North,2014-11-03,2014-11-09,2014-11-09,505,160,4,2.5
Far North,2014-11-10,2014-11-16,2014-11-16,287,49,0,0.0
Far North,2014-11-17,2014-11-23,2014-11-23,163,51,0,0.0
Far North,2014-11-24,2014-11-30,2014-11-30,268,141,2,1.4184397163120568
Far North,2014-12-01,2014-12-07,2014-12-07,133,47,0,0.0
Far North,2014-12-08,2014-12-14,2014-12-14,65,31,0,0.0
Far North,2014-12-15,2014-12-21,2014-12-21,64,33,0,0.0
Far North,2014-12-22,2014-12-28,2014-12-28,117,43,1,2.3255813953488373
Far North,2014-12-29,2015-01-04,2015-01-04,16,9,0,0.0
Far North,2015-01-05,2015-01-11,2015-01-11,92,40,0,0.0
Far North,2015-01-12,2015-01-18,2015-01-18,46,19,0,0.0
Far North,2015-01-19,2015-01-25,2015-01-25,136,35,0,0.0
Far North,2015-01-26,2015-02-01,2015-02-01,291,102,1,0.9803921568627451
Far North,2015-02-02,2015-02-08,2015-02-08,59,32,1,3.125
Far North,2015-02-09,2015-02-15,2015-02-15,103,50,1,2.0
Far North,2015-02-16,2015-02-22,2015-02-22,42,0,0,0.0
Far North,2015-02-23,2015-03-01,2015-03-01,42,0,0,0.0
Far North,2015-03-02,2015-03-08,2015-03-08,145,67,1,1.4925373134328357
Far North,2015-03-09,2015-03-15,2015-03-15,0,0,0,0.0
Far North,2015-03-16,2015-03-22,2015-03-22,37,0,0,0.0
Far North,2015-03-23,2015-03-29,2015-03-29,256,108,2,1.8518518518518516
Far North,2015-03-30,2015-04-05,2015-04-05,229,24,0,0.0
Far North,2015-04-06,2015-04-12,2015-04-12,85,36,0,0.0
Far North,2015-04-13,2015-04-19,2015-04-19,83,0,0,0.0
Far North,2015-04-20,2015-04-26,2015-04-26,11,0,0,0.0
Far North,2015-04-27,2015-05-03,2015-05-03,209,0,0,0.0
Far North,2015-05-04,2015-05-10,2015-05-10,138,22,0,0.0
Far North,2015-05-11,2015-05-17,2015-05-17,100,55,0,0.0
Far North,2015-05-18,2015-05-24,2015-05-24,345,86,1,1.1627906976744187
Far North,2015-05-25,2015-05-31,2015-05-31,693,236,5,2.11864406779661
Far North,2015-06-01,2015-06-07,2015-06-07,414,118,2,1.694915254237288
Far North,2015-06-08,2015-06-14,2015-06-14,214,85,2,2.3529411764705883
Far North,2015-06-15,2015-06-21,2015-06-21,0,0,0,0.0
Far North,2015-06-22,2015-06-28,2015-06-28,406,75,3,4.0
Far North,2015-06-29,2015-07-05,2015-07-05,453,68,2,2.941176470588235
Far North,2015-07-06,2015-07-12,2015-07-12,368,164,5,3.048780487804878
Far North,2015-07-13,2015-07-19,2015-07-19,224,91,3,3.296703296703297
Far North,2015-07-20,2015-07-26,2015-07-26,168,71,1,1.4084507042253522
Far North,2015-07-27,2015-08-02,2015-08-02,433,131,1,0.7633587786259541
Far North,2015-08-03,2015-08-09,2015-08-09,308,97,2,2.0618556701030926
Far North,2015-08-10,2015-08-16,2015-08-16,593,177,3,1.694915254237288
Far North,2015-08-17,2015-08-23,2015-08-23,284,109,1,0.9174311926605505
Far North,2015-08-24,2015-08-30,2015-08-30,636,205,8,3.902439024390244
Far North,2015-08-31,2015-09-06,2015-09-06,167,72,0,0.0
Far North,2015-09-07,2015-09-13,2015-09-13,199,64,0,0.0
Far North,2015-09-14,2015-09-20,2015-09-20,432,227,3,1.3215859030837005
Far North,2015-09-21,2015-09-27,2015-09-27,87,30,0,0.0
