,Region,TL,TR,reporting_date,sCh,cCh,deaths,CFR
1281,East,2015-11-02,2015-11-08,2015-11-08,0,0,0,0.0
1282,East,2015-11-09,2015-11-15,2015-11-15,216,26,1,3.8461538461538463
1283,East,2015-11-16,2015-11-22,2015-11-22,9,4,0,0.0
1284,East,2015-11-23,2015-11-29,2015-11-29,0,0,0,0.0
1285,East,2015-11-30,2015-12-06,2015-12-06,32,8,0,0.0
1286,East,2015-12-07,2015-12-13,2015-12-13,0,0,0,0.0
1287,East,2015-12-14,2015-12-20,2015-12-20,23,10,0,0.0
1288,East,2015-12-21,2015-12-27,2015-12-27,62,24,0,0.0
1289,East,2016-01-04,2016-01-10,2016-01-10,0,0,0,0.0
1290,East,2016-01-11,2016-01-17,2016-01-17,0,0,0,0.0
1291,East,2016-01-18,2016-01-24,2016-01-24,0,0,0,0.0
1292,East,2016-01-25,2016-01-31,2016-01-31,12,5,0,0.0
1293,East,2016-02-01,2016-02-07,2016-02-07,80,21,1,4.761904761904762
1294,East,2016-02-08,2016-02-14,2016-02-14,7,4,0,0.0
1295,East,2016-02-15,2016-02-21,2016-02-21,43,15,0,0.0
1296,East,2016-02-22,2016-02-28,2016-02-28,0,0,0,0.0
1297,East,2016-02-29,2016-03-06,2016-03-06,30,8,0,0.0
1298,East,2016-03-07,2016-03-13,2016-03-13,53,28,1,3.571428571428571
1299,East,2016-03-14,2016-03-20,2016-03-20,45,24,1,4.166666666666666
1300,East,2016-03-21,2016-03-27,2016-03-27,82,27,1,3.7037037037037033
1301,East,2016-03-28,2016-04-03,2016-04-03,69,36,0,0.0
1302,East,2016-04-04,2016-04-10,2016-04-10,3,0,0,0.0
1303,East,2016-04-11,2016-04-17,2016-04-17,93,27,1,3.7037037037037033
1304,East,2016-04-18,2016-04-24,2016-04-24,69,42,1,2.380952380952381
1305,East,2016-04-25,2016-05-01,2016-05-01,47,25,0,0.0
1306,East,2016-05-02,2016-05-08,2016-05-08,56,6,0,0.0
1307,East,2016-05-09,2016-05-15,2016-05-15,0,0,0,0.0
1308,East,2016-05-16,2016-05-22,2016-05-22,13,8,0,0.0
1309,East,2016-05-23,2016-05-29,2016-05-29,176,0,0,0.0
1310,East,2016-05-30,2016-06-05,2016-06-05,158,91,2,2.197802197802198
1311,East,2016-06-06,2016-06-12,2016-06-12,0,0,0,0.0
1312,East,2016-06-13,2016-06-19,2016-06-19,136,65,0,0.0
1313,East,2016-06-20,2016-06-26,2016-06-26,81,32,0,0.0
1314,East,2016-06-27,2016-07-03,2016-07-03,0,0,0,0.0
1315,East,2016-07-04,2016-07-10,2016-07-10,42,18,0,0.0
1316,East,2016-07-11,2016-07-17,2016-07-17,59,0,0,0.0
1317,East,2016-07-18,2016-07-24,2016-07-24,110,17,0,0.0
1318,East,2016-07-25,2016-07-31,2016-07-31,25,9,0,0.0
1319,East,2016-08-01,2016-08-07,2016-08-07,0,0,0,0.0
1320,East,2016-08-08,2016-08-14,2016-08-14,21,8,0,0.0
1321,East,2016-08-15,2016-08-21,2016-08-21,54,13,0,0.0
1322,East,2016-08-22,2016-08-28,2016-08-28,97,0,0,0.0
1323,East,2016-08-29,2016-09-04,2016-09-04,124,72,0,0.0
1324,East,2016-09-05,2016-09-11,2016-09-11,0,0,0,0.0
1325,East,2016-09-12,2016-09-18,2016-09-18,410,143,3,2.097902097902098
1326,East,2016-09-19,2016-09-25,2016-09-25,40,10,0,0.0
1327,East,2016-09-26,2016-10-02,2016-10-02,324,156,3,1.9230769230769231
1328,East,2016-10-03,2016-10-09,2016-10-09,98,20,0,0.0
1329,East,2016-10-10,2016-10-16,2016-10-16,62,0,0,0.0
1330,East,2016-10-17,2016-10-23,2016-10-23,157,52,1,1.9230769230769231
1331,East,2016-10-24,2016-10-30,2016-10-30,0,0,0,0.0
1332,East,2016-10-31,2016-11-06,2016-11-06,184,0,0,0.0
1333,East,2016-11-07,2016-11-13,2016-11-13,0,0,0,0.0
1334,East,2016-11-14,2016-11-20,2016-11-20,57,13,0,0.0
1335,East,2016-11-21,2016-11-27,2016-11-27,0,0,0,0.0
1336,East,2016-11-28,2016-12-04,2016-12-04,34,0,0,0.0
1337,East,2016-12-05,2016-12-11,2016-12-11,0,0,0,0.0
1338,East,2016-12-12,2016-12-18,2016-12-18,0,0,0,0.0
1339,East,2016-12-19,2016-12-25,2016-12-25,0,0,0,0.0
1340,East,2016-12-26,2017-01-01,2017-01-01,37,0,0,0.0
1341,East,2017-01-02,2017-01-08,2017-01-08,0,0,0,0.0
1342,East,2017-01-09,2017-01-15,2017-01-15,0,0,0,0.0
1343,East,2017-01-16,2017-01-22,2017-01-22,0,0,0,0.0
1344,East,2017-01-23,2017-01-29,2017-01-29,0,0,0,0.0
1345,East,2017-01-30,2017-02-05,2017-02-05,0,0,0,0.0
1346,East,2017-02-06,2017-02-12,2017-02-12,16,0,0,0.0
1347,East,2017-02-13,2017-02-19,2017-02-19,0,0,0,0.0
1348,East,2017-02-20,2017-02-26,2017-02-26,13,3,0,0.0
1349,East,2017-02-27,2017-03-05,2017-03-05,13,0,0,0.0
1350,East,2017-03-06,2017-03-12,2017-03-12,109,38,1,2.631578947368421
1351,East,2017-03-13,2017-03-19,2017-03-19,0,0,0,0.0
1352,East,2017-03-20,2017-03-26,2017-03-26,0,0,0,0.0
1353,East,2017-03-27,2017-04-02,2017-04-02,148,23,0,0.0
1354,East,2017-04-03,2017-04-09,2017-04-09,0,0,0,0.0
1355,East,2017-04-10,2017-04-16,2017-04-16,19,7,0,0.0
1356,East,2017-04-17,2017-04-23,2017-04-23,28,10,0,0.0
1357,East,2017-04-24,2017-04-30,2017-04-30,35,0,0,0.0
1358,East,2017-05-01,2017-05-07,2017-05-07,80,50,1,2.0
1359,East,2017-05-08,2017-05-14,2017-05-14,162,44,1,2.272727272727273
1360,East,2017-05-15,2017-05-21,2017-05-21,86,29,0,0.0
1361,East,2017-05-22,2017-05-28,2017-05-28,130,22,0,0.0
1362,East,2017-05-29,2017-06-04,2017-06-04,0,0,0,0.0
1363,East,2017-06-05,2017-06-11,2017-06-11,71,45,0,0.0
1364,East,2017-06-12,2017-06-18,2017-06-18,0,0,0,0.0
1365,East,2017-06-19,2017-06-25,2017-06-25,0,0,0,0.0
1366,East,2017-06-26,2017-07-02,2017-07-02,67,38,1,2.631578947368421
1367,East,2017-07-03,2017-07-09,2017-07-09,204,98,2,2.0408163265306123
1368,East,2017-07-10,2017-07-16,2017-07-16,31,14,0,0.0
1369,East,2017-07-17,2017-07-23,2017-07-23,181,109,1,0.9174311926605505
1370,East,2017-07-24,2017-07-30,2017-07-30,75,0,0,0.0
1371,East,2017-07-31,2017-08-06,2017-08-06,416,123,3,2.4390243902439024
1372,East,2017-08-07,2017-08-13,2017-08-13,0,0,0,0.0
1373,East,2017-08-14,2017-08-20,2017-08-20,0,0,0,0.0
1374,East,2017-08-21,2017-08-27,2017-08-27,0,0,0,0.0
1375,East,2017-08-28,2017-09-03,2017-09-03,71,0,0,0.0
1376,East,2017-09-04,2017-09-10,2017-09-10,67,31,0,0.0
1377,East,2017-09-11,2017-09-17,2017-09-17,142,13,0,0.0
1378,East,2017-09-18,2017-09-24,2017-09-24,391,164,2,1.2195121951219512
1379,East,2017-09-25,2017-10-01,2017-10-01,205,0,0,0.0
1380,East,2017-10-02,2017-10-08,2017-10-08,362,29,1,3.4482758620689653
1381,East,2017-10-09,2017-10-15,2017-10-15,252,109,2,1.834862385321101
1382,East,2017-10-16,2017-10-22,2017-10-22,3,1,0,0.0
1383,East,2017-10-23,2017-10-29,2017-10-29,60,0,0,0.0
1384,East,2017-10-30,2017-11-05,2017-11-05,37,17,0,0.0
1385,East,2017-11-06,2017-11-12,2017-11-12,0,0,0,0.0
1386,East,2017-11-13,2017-11-19,2017-11-19,0,0,0,0.0
1387,East,2017-11-20,2017-11-26,2017-11-26,31,9,0,0.0
1388,East,2017-11-27,2017-12-03,2017-12-03,0,0,0,0.0
1389,East,2017-12-04,2017-12-10,2017-12-10,40,22,0,0.0
1390,East,2017-12-11,2017-12-17,2017-12-17,0,0,0,0.0
1391,East,2017-12-18,2017-12-24,2017-12-24,130,51,1,1.9607843137254901
1392,East,2017-12-25,2017-12-31,2017-12-31,0,0,0,0.0
1393,East,2018-01-01,2018-01-07,2018-01-07,8,5,0,0.0
1394,East,2018-01-01,2018-12-30,2018-12-30,51,21,0,0.0
1395,East,2018-01-08,2018-01-14,2018-01-14,36,15,0,0.0
1396,East,2018-01-15,2018-01-21,2018-01-21,0,0,0,0.0
1397,East,2018-01-22,2018-01-28,2018-01-28,0,0,0,0.0
1398,East,2018-01-29,2018-02-04,2018-02-04,30,12,0,0.0
1399,East,2018-02-05,2018-02-11,2018-02-11,31,12,0,0.0
1400,East,2018-02-12,2018-02-18,2018-02-18,29,6,0,0.0
1401,East,2018-02-19,2018-02-25,2018-02-25,44,12,0,0.0
1402,East,2018-02-26,2018-03-04,2018-03-04,0,0,0,0.0
1403,East,2018-03-05,2018-03-11,2018-03-11,34,17,0,0.0
1404,East,2018-03-12,2018-03-18,2018-03-18,155,50,0,0.0
1405,East,2018-03-19,2018-03-25,2018-03-25,0,0,0,0.0
1406,East,2018-03-26,2018-04-01,2018-04-01,75,33,0,0.0
1407,East,2018-04-02,2018-04-08,2018-04-08,120,6,0,0.0
1408,East,2018-04-09,2018-04-15,2018-04-15,38,20,0,0.0
1409,East,2018-04-16,2018-04-22,2018-04-22,47,23,0,0.0
1410,East,2018-04-23,2018-04-29,2018-04-29,61,35,0,0.0
1411,East,2018-04-30,2018-05-06,2018-05-06,111,62,1,1.6129032258064515
1412,East,2018-05-07,2018-05-13,2018-05-13,282,84,3,3.571428571428571
1413,East,2018-05-14,2018-05-20,2018-05-20,205,78,1,1.282051282051282
1414,East,2018-05-21,2018-05-27,2018-05-27,92,35,0,0.0
1415,East,2018-05-28,2018-06-03,2018-06-03,84,18,0,0.0
1416,East,2018-06-04,2018-06-10,2018-06-10,0,0,0,0.0
1417,East,2018-06-11,2018-06-17,2018-06-17,36,0,0,0.0
1418,East,2018-06-18,2018-06-24,2018-06-24,96,52,3,5.769230769230769
1419,East,2018-06-25,2018-07-01,2018-07-01,364,117,4,3.418803418803419
1420,East,2018-07-02,2018-07-08,2018-07-08,255,169,4,2.366863905325444
1421,East,2018-07-09,2018-07-15,2018-07-15,236,0,0,0.0
1422,East,2018-07-16,2018-07-22,2018-07-22,0,0,0,0.0
1423,East,2018-07-23,2018-07-29,2018-07-29,255,100,2,2.0
1424,East,2018-07-30,2018-08-05,2018-08-05,50,0,0,0.0
1425,East,2018-08-06,2018-08-12,2018-08-12,87,36,0,0.0
1426,East,2018-08-13,2018-08-19,2018-08-19,0,0,0,0.0
1427,East,2018-08-20,2018-08-26,2018-08-26,230,145,1,0.6896551724137931
1428,East,2018-08-27,2018-09-02,2018-09-02,91,53,1,1.8867924528301887
1429,East,2018-09-03,2018-09-09,2018-09-09,117,46,1,2.1739130434782608
1430,East,2018-09-10,2018-09-16,2018-09-16,84,56,0,0.0
1431,East,2018-09-17,2018-09-23,2018-09-23,64,38,1,2.631578947368421
1432,East,2018-09-24,2018-09-30,2018-09-30,0,0,0,0.0
1433,East,2018-10-01,2018-10-07,2018-10-07,36,15,0,0.0
1434,East,2018-10-08,2018-10-14,2018-10-14,77,23,1,4.3478260869565215
1435,East,2018-10-15,2018-10-21,2018-10-21,5,0,0,0.0
1436,East,2018-10-22,2018-10-28,2018-10-28,130,19,0,0.0
1437,East,2018-10-29,2018-11-04,2018-11-04,10,0,0,0.0
1438,East,2018-11-05,2018-11-11,2018-11-11,0,0,0,0.0
1439,East,2018-11-12,2018-11-18,2018-11-18,59,25,0,0.0
1440,East,2018-11-19,2018-11-25,2018-11-25,120,16,0,0.0
1441,East,2018-11-26,2018-12-02,2018-12-02,0,0,0,0.0
1442,East,2018-12-10,2018-12-16,2018-12-16,0,0,0,0.0
1443,East,2018-12-17,2018-12-23,2018-12-23,44,18,0,0.0
1444,East,2018-12-24,2018-12-30,2018-12-30,0,0,0,0.0
1445,East,2018-12-31,2019-01-06,2019-01-06,0,0,0,0.0
1446,East,2018-12-31,2019-12-29,2019-12-29,12,0,0,0.0
1447,East,2019-01-07,2019-01-13,2019-01-13,0,0,0,0.0
1448,East,2019-01-14,2019-01-20,2019-01-20,14,4,0,0.0
1449,East,2019-01-21,2019-01-27,2019-01-27,0,0,0,0.0
1450,East,2019-01-28,2019-02-03,2019-02-03,75,35,0,0.0
1451,East,2019-02-04,2019-02-10,2019-02-10,43,0,0,0.0
1452,East,2019-02-11,2019-02-17,2019-02-17,13,0,0,0.0
1453,East,2019-02-18,2019-02-24,2019-02-24,0,0,0,0.0
1454,East,2019-02-25,2019-03-03,2019-03-03,40,18,0,0.0
1455,East,2019-03-04,2019-03-10,2019-03-10,30,0,0,0.0
1456,East,2019-03-11,2019-03-17,2019-03-17,0,0,0,0.0
1457,East,2019-03-18,2019-03-24,2019-03-24,0,0,0,0.0
1458,East,2019-05-13,2019-05-19,2019-05-19,33,9,0,0.0
1459,Far North,2010-01-04,2010-01-10,2010-01-10,186,43,0,0.0
1460,Far North,2010-01-11,2010-01-17,2010-01-17,62,31,0,0.0
1461,Far North,2010-01-18,2010-01-24,2010-01-24,73,35,0,0.0
1462,Far North,2010-01-25,2010-01-31,2010-01-31,0,0,0,0.0
1463,Far North,2010-02-01,2010-02-07,2010-02-07,49,4,0,0.0
1464,Far North,2010-02-08,2010-02-14,2010-02-14,57,31,0,0.0
1465,Far North,2010-02-15,2010-02-21,2010-02-21,111,25,1,4.0
1466,Far North,2010-02-22,2010-02-28,2010-02-28,138,34,1,2.941176470588235
1467,Far North,2010-03-01,2010-03-07,2010-03-07,98,30,0,0.0
1468,Far North,2010-03-08,2010-03-14,2010-03-14,127,29,0,0.0
1469,Far North,2010-03-15,2010-03-21,2010-03-21,373,163,8,4.9079754601226995
1470,Far North,2010-03-22,2010-03-28,2010-03-28,92,24,0,0.0
1471,Far North,2010-03-29,2010-04-04,2010-04-04,100,25,1,4.0
1472,Far North,2010-04-05,2010-04-11,2010-04-11,92,26,0,0.0
1473,Far North,2010-04-12,2010-04-18,2010-04-18,287,140,2,1.4285714285714286
1474,Far North,2010-04-19,2010-04-25,2010-04-25,189,26,1,3.8461538461538463
1475,Far North,2010-04-26,2010-05-02,2010-05-02,620,25,0,0.0
1476,Far North,2010-05-03,2010-05-09,2010-05-09,211,78,2,2.564102564102564
1477,Far North,2010-05-10,2010-05-16,2010-05-16,280,92,2,2.1739130434782608
1478,Far North,2010-05-17,2010-05-23,2010-05-23,335,41,0,0.0
1479,Far North,2010-05-24,2010-05-30,2010-05-30,503,119,6,5.042016806722689
1480,Far North,2010-05-31,2010-06-06,2010-06-06,565,256,8,3.125
1481,Far North,2010-06-07,2010-06-13,2010-06-13,402,243,8,3.292181069958848
1482,Far North,2010-06-14,2010-06-20,2010-06-20,218,82,3,3.6585365853658534
1483,Far North,2010-06-21,2010-06-27,2010-06-27,476,212,5,2.358490566037736
1484,Far North,2010-06-28,2010-07-04,2010-07-04,464,203,8,3.9408866995073892
1485,Far North,2010-07-05,2010-07-11,2010-07-11,664,221,8,3.619909502262444
1486,Far North,2010-07-12,2010-07-18,2010-07-18,1164,460,11,2.391304347826087
1487,Far North,2010-07-19,2010-07-25,2010-07-25,1142,353,12,3.39943342776204
1488,Far North,2010-07-26,2010-08-01,2010-08-01,651,104,3,2.8846153846153846
1489,Far North,2010-08-02,2010-08-08,2010-08-08,1310,360,23,6.388888888888888
1490,Far North,2010-08-09,2010-08-15,2010-08-15,1364,366,15,4.098360655737705
1491,Far North,2010-08-16,2010-08-22,2010-08-22,1413,444,25,5.63063063063063
1492,Far North,2010-08-23,2010-08-29,2010-08-29,1302,425,24,5.647058823529412
1493,Far North,2010-08-30,2010-09-05,2010-09-05,1224,451,20,4.434589800443459
1494,Far North,2010-09-06,2010-09-12,2010-09-12,1167,454,24,5.286343612334802
1495,Far North,2010-09-13,2010-09-19,2010-09-19,1434,537,16,2.97951582867784
1496,Far North,2010-09-20,2010-09-26,2010-09-26,1032,366,10,2.73224043715847
1497,Far North,2010-09-27,2010-10-03,2010-10-03,1294,481,13,2.7027027027027026
1498,Far North,2010-10-04,2010-10-10,2010-10-10,1276,292,10,3.4246575342465753
1499,Far North,2010-10-11,2010-10-17,2010-10-17,667,281,12,4.270462633451958
1500,Far North,2010-10-18,2010-10-24,2010-10-24,1041,515,10,1.9417475728155338
1501,Far North,2010-10-25,2010-10-31,2010-10-31,891,417,9,2.158273381294964
1502,Far North,2010-11-01,2010-11-07,2010-11-07,521,101,4,3.9603960396039604
1503,Far North,2010-11-08,2010-11-14,2010-11-14,428,160,3,1.875
1504,Far North,2010-11-15,2010-11-21,2010-11-21,388,114,3,2.631578947368421
1505,Far North,2010-11-22,2010-11-28,2010-11-28,457,182,4,2.197802197802198
1506,Far North,2010-11-29,2010-12-05,2010-12-05,229,72,2,2.7777777777777777
1507,Far North,2010-12-06,2010-12-12,2010-12-12,236,75,2,2.666666666666667
1508,Far North,2010-12-13,2010-12-19,2010-12-19,119,44,0,0.0
1509,Far North,2010-12-20,2010-12-26,2010-12-26,149,21,0,0.0
1510,Far North,2010-12-27,2011-01-02,2011-01-02,119,2,0,0.0
1511,Far North,2011-01-01,2011-09-22,2011-09-22,4086,1532,86,5.613577023498695
1512,Far North,2011-01-03,2011-01-09,2011-01-09,117,57,1,1.7543859649122806
1513,Far North,2011-01-10,2011-01-16,2011-01-16,105,22,0,0.0
1514,Far North,2011-01-17,2011-01-23,2011-01-23,118,37,1,2.7027027027027026
1515,Far North,2011-01-24,2011-01-30,2011-01-30,4,1,0,0.0
1516,Far North,2011-01-31,2011-02-06,2011-02-06,473,181,3,1.6574585635359116
1517,Far North,2011-02-07,2011-02-13,2011-02-13,0,0,0,0.0
1518,Far North,2011-02-14,2011-02-20,2011-02-20,177,56,2,3.571428571428571
1519,Far North,2011-02-21,2011-02-27,2011-02-27,226,67,2,2.9850746268656714
1520,Far North,2011-02-28,2011-03-06,2011-03-06,100,38,1,2.631578947368421
1521,Far North,2011-03-07,2011-03-13,2011-03-13,194,0,0,0.0
1522,Far North,2011-03-14,2011-03-20,2011-03-20,230,141,3,2.127659574468085
1523,Far North,2011-03-21,2011-03-27,2011-03-27,212,93,1,1.0752688172043012
1524,Far North,2011-03-28,2011-04-03,2011-04-03,225,70,1,1.4285714285714286
1525,Far North,2011-04-04,2011-04-10,2011-04-10,281,57,1,1.7543859649122806
1526,Far North,2011-04-11,2011-04-17,2011-04-17,119,46,0,0.0
1527,Far North,2011-04-18,2011-04-24,2011-04-24,227,0,0,0.0
1528,Far North,2011-04-25,2011-05-01,2011-05-01,118,0,0,0.0
1529,Far North,2011-05-02,2011-05-08,2011-05-08,279,122,4,3.278688524590164
1530,Far North,2011-05-09,2011-05-15,2011-05-15,473,192,4,2.083333333333333
1531,Far North,2011-05-16,2011-05-22,2011-05-22,482,194,4,2.0618556701030926
1532,Far North,2011-05-23,2011-05-29,2011-05-29,496,71,1,1.4084507042253522
1533,Far North,2011-05-30,2011-06-05,2011-06-05,409,142,2,1.4084507042253522
1534,Far North,2011-06-06,2011-06-12,2011-06-12,451,96,1,1.0416666666666665
1535,Far North,2011-06-13,2011-06-19,2011-06-19,244,38,2,5.263157894736842
1536,Far North,2011-06-20,2011-06-26,2011-06-26,625,251,5,1.9920318725099602
1537,Far North,2011-06-27,2011-07-03,2011-07-03,873,221,6,2.7149321266968327
1538,Far North,2011-07-04,2011-07-10,2011-07-10,770,272,7,2.5735294117647056
1539,Far North,2011-07-11,2011-07-17,2011-07-17,1112,168,7,4.166666666666666
1540,Far North,2011-07-18,2011-07-24,2011-07-24,575,156,5,3.205128205128205
1541,Far North,2011-07-25,2011-07-31,2011-07-31,650,236,7,2.9661016949152543
1542,Far North,2011-08-01,2011-08-07,2011-08-07,1012,364,15,4.1208791208791204
1543,Far North,2011-08-08,2011-08-14,2011-08-14,1545,695,16,2.302158273381295
1544,Far North,2011-08-15,2011-08-21,2011-08-21,1053,381,7,1.837270341207349
1545,Far North,2011-08-22,2011-08-28,2011-08-28,1539,437,9,2.059496567505721
1546,Far North,2011-08-29,2011-09-04,2011-09-04,1138,227,8,3.524229074889868
1547,Far North,2011-09-05,2011-09-11,2011-09-11,1497,531,10,1.8832391713747645
1548,Far North,2011-09-12,2011-09-18,2011-09-18,1440,577,14,2.4263431542461005
1549,Far North,2011-09-19,2011-09-25,2011-09-25,843,300,10,3.3333333333333335
1550,Far North,2011-09-26,2011-10-02,2011-10-02,746,283,8,2.8268551236749118
1551,Far North,2011-10-03,2011-10-09,2011-10-09,664,212,4,1.8867924528301887
1552,Far North,2011-10-10,2011-10-16,2011-10-16,750,245,5,2.0408163265306123
1553,Far North,2011-10-17,2011-10-23,2011-10-23,451,129,2,1.550387596899225
1554,Far North,2011-10-24,2011-10-30,2011-10-30,244,95,2,2.1052631578947367
1555,Far North,2011-10-31,2011-11-06,2011-11-06,297,90,2,2.2222222222222223
1556,Far North,2011-11-07,2011-11-13,2011-11-13,320,100,1,1.0
1557,Far North,2011-11-14,2011-11-20,2011-11-20,162,43,0,0.0
1558,Far North,2011-11-21,2011-11-27,2011-11-27,67,35,0,0.0
1559,Far North,2011-11-28,2011-12-04,2011-12-04,22,0,0,0.0
1560,Far North,2011-12-05,2011-12-11,2011-12-11,208,84,1,1.1904761904761905
1561,Far North,2011-12-12,2011-12-18,2011-12-18,65,23,0,0.0
1562,Far North,2011-12-19,2011-12-25,2011-12-25,49,0,0,0.0
1563,Far North,2011-12-26,2012-01-01,2012-01-01,78,23,0,0.0
1564,Far North,2012-01-02,2012-01-08,2012-01-08,0,0,0,0.0
1565,Far North,2012-01-09,2012-01-15,2012-01-15,0,0,0,0.0
1566,Far North,2012-01-16,2012-01-22,2012-01-22,328,86,2,2.3255813953488373
1567,Far North,2012-01-23,2012-01-29,2012-01-29,70,28,1,3.571428571428571
1568,Far North,2012-01-30,2012-02-05,2012-02-05,234,18,0,0.0
1569,Far North,2012-02-06,2012-02-12,2012-02-12,44,21,0,0.0
1570,Far North,2012-02-13,2012-02-19,2012-02-19,121,62,0,0.0
1571,Far North,2012-02-20,2012-02-26,2012-02-26,124,9,0,0.0
1572,Far North,2012-02-27,2012-03-04,2012-03-04,0,0,0,0.0
1573,Far North,2012-03-05,2012-03-11,2012-03-11,66,13,0,0.0
1574,Far North,2012-03-12,2012-03-18,2012-03-18,227,32,0,0.0
1575,Far North,2012-03-19,2012-03-25,2012-03-25,0,0,0,0.0
1576,Far North,2012-03-26,2012-04-01,2012-04-01,147,20,0,0.0
1577,Far North,2012-04-02,2012-04-08,2012-04-08,121,59,1,1.694915254237288
1578,Far North,2012-04-09,2012-04-15,2012-04-15,170,61,1,1.639344262295082
1579,Far North,2012-04-16,2012-04-22,2012-04-22,237,69,1,1.4492753623188406
1580,Far North,2012-04-23,2012-04-29,2012-04-29,28,10,0,0.0
1581,Far North,2012-04-30,2012-05-06,2012-05-06,118,29,1,3.4482758620689653
1582,Far North,2012-05-07,2012-05-13,2012-05-13,195,69,1,1.4492753623188406
1583,Far North,2012-05-14,2012-05-20,2012-05-20,63,37,0,0.0
1584,Far North,2012-05-21,2012-05-27,2012-05-27,286,90,2,2.2222222222222223
1585,Far North,2012-05-28,2012-06-03,2012-06-03,299,68,0,0.0
1586,Far North,2012-06-04,2012-06-10,2012-06-10,349,122,1,0.819672131147541
1587,Far North,2012-06-11,2012-06-17,2012-06-17,223,131,3,2.2900763358778624
1588,Far North,2012-06-18,2012-06-24,2012-06-24,79,34,1,2.941176470588235
1589,Far North,2012-06-25,2012-07-01,2012-07-01,267,153,6,3.9215686274509802
1590,Far North,2012-07-02,2012-07-08,2012-07-08,326,134,2,1.4925373134328357
1591,Far North,2012-07-09,2012-07-15,2012-07-15,219,107,2,1.8691588785046727
1592,Far North,2012-07-16,2012-07-22,2012-07-22,164,48,1,2.083333333333333
1593,Far North,2012-07-23,2012-07-29,2012-07-29,231,43,1,2.3255813953488373
1594,Far North,2012-07-30,2012-08-05,2012-08-05,271,108,1,0.9259259259259258
1595,Far North,2012-08-06,2012-08-12,2012-08-12,132,85,2,2.3529411764705883
1596,Far North,2012-08-13,2012-08-19,2012-08-19,325,132,3,2.272727272727273
1597,Far North,2012-08-20,2012-08-26,2012-08-26,283,76,2,2.631578947368421
1598,Far North,2012-08-27,2012-09-02,2012-09-02,187,0,0,0.0
1599,Far North,2012-09-03,2012-09-09,2012-09-09,106,31,0,0.0
1600,Far North,2012-09-10,2012-09-16,2012-09-16,442,76,2,2.631578947368421
1601,Far North,2012-09-17,2012-09-23,2012-09-23,160,42,0,0.0
1602,Far North,2012-09-24,2012-09-30,2012-09-30,146,15,0,0.0
1603,Far North,2012-10-01,2012-10-07,2012-10-07,525,125,3,2.4
1604,Far North,2012-10-08,2012-10-14,2012-10-14,294,19,0,0.0
1605,Far North,2012-10-15,2012-10-21,2012-10-21,275,86,1,1.1627906976744187
1606,Far North,2012-10-22,2012-10-28,2012-10-28,205,11,0,0.0
1607,Far North,2012-10-29,2012-11-04,2012-11-04,336,153,2,1.3071895424836601
1608,Far North,2012-11-05,2012-11-11,2012-11-11,43,12,0,0.0
1609,Far North,2012-11-12,2012-11-18,2012-11-18,66,15,1,6.666666666666667
1610,Far North,2012-11-19,2012-11-25,2012-11-25,190,84,0,0.0
1611,Far North,2012-11-26,2012-12-02,2012-12-02,78,15,0,0.0
1612,Far North,2012-12-03,2012-12-09,2012-12-09,117,55,0,0.0
1613,Far North,2012-12-10,2012-12-16,2012-12-16,76,41,0,0.0
1614,Far North,2012-12-17,2012-12-23,2012-12-23,70,0,0,0.0
1615,Far North,2012-12-24,2012-12-30,2012-12-30,68,25,0,0.0
1616,Far North,2012-12-31,2013-01-06,2013-01-06,107,24,0,0.0
1617,Far North,2013-01-07,2013-01-13,2013-01-13,0,0,0,0.0
1618,Far North,2013-01-14,2013-01-20,2013-01-20,125,51,2,3.9215686274509802
1619,Far North,2013-01-21,2013-01-27,2013-01-27,0,0,0,0.0
1620,Far North,2013-01-28,2013-02-03,2013-02-03,116,9,0,0.0
1621,Far North,2013-02-04,2013-02-10,2013-02-10,191,46,2,4.3478260869565215
1622,Far North,2013-02-11,2013-02-17,2013-02-17,61,0,0,0.0
1623,Far North,2013-02-18,2013-02-24,2013-02-24,31,20,0,0.0
1624,Far North,2013-02-25,2013-03-03,2013-03-03,208,41,0,0.0
1625,Far North,2013-03-04,2013-03-10,2013-03-10,177,43,1,2.3255813953488373
1626,Far North,2013-03-11,2013-03-17,2013-03-17,109,20,0,0.0
1627,Far North,2013-03-18,2013-03-24,2013-03-24,52,12,0,0.0
1628,Far North,2013-03-25,2013-03-31,2013-03-31,78,25,1,4.0
1629,Far North,2013-04-01,2013-04-07,2013-04-07,177,49,0,0.0
1630,Far North,2013-04-08,2013-04-14,2013-04-14,284,130,2,1.5384615384615385
1631,Far North,2013-04-15,2013-04-21,2013-04-21,195,50,1,2.0
1632,Far North,2013-04-22,2013-04-28,2013-04-28,107,0,0,0.0
1633,Far North,2013-04-29,2013-05-05,2013-05-05,151,49,1,2.0408163265306123
1634,Far North,2013-05-06,2013-05-12,2013-05-12,435,59,1,1.694915254237288
1635,Far North,2013-05-13,2013-05-19,2013-05-19,306,73,1,1.36986301369863
1636,Far North,2013-05-20,2013-05-26,2013-05-26,307,44,1,2.272727272727273
1637,Far North,2013-05-27,2013-06-02,2013-06-02,402,109,2,1.834862385321101
1638,Far North,2013-06-03,2013-06-09,2013-06-09,60,31,1,3.225806451612903
1639,Far North,2013-06-10,2013-06-16,2013-06-16,460,172,3,1.744186046511628
